"Au",13.5,3.5,0.
"Au",14.,0.,3.
"Ag",14.,0.5,2.5
"Ag",14.,1.,2.
"Au",14.,1.5,1.5
"Au",14.,2.,1.
"Ag",14.,2.5,0.5
"Au",14.,3.,0.
"Ag",14.5,0.,2.5
"Ag",14.5,0.5,2.
"Au",14.5,1.,1.5
"Au",14.5,1.5,1.
"Au",14.5,2.,0.5
"Au",14.5,2.5,0.
"Au",15.,0.,2.
"Ag",15.,0.5,1.5
"Au",15.,1.,1.
"Ag",15.,1.5,0.5
"Ag",15.,2.,0.
"Ag",15.5,0.,1.5
"Au",15.5,0.5,1.
"Au",15.5,1.,0.5
"Au",15.5,1.5,0.
"Ag",16.,0.,1.
"Ag",16.,0.5,0.5
"Ag",16.,1.,0.
"Au",16.5,0.,0.5
"Au",16.5,0.5,0.
"Au",17.,0.,0.
"Ag",-0.5,0.,16.5
"Ag",-0.5,0.5,16.
"Au",-0.5,1.,15.5
"Au",-0.5,1.5,15.
"Ag",-0.5,2.,14.5
"Ag",-0.5,2.5,14.
"Au",-0.5,3.,13.5
"Au",-0.5,3.5,13.
"Ag",-0.5,4.,12.5
"Ag",-0.5,4.5,12.
"Au",-0.5,5.,11.5
"Au",-0.5,5.5,11.
"Au",-0.5,6.,10.5
"Ag",-0.5,6.5,10.
"Au",-0.5,7.,9.5
"Au",-0.5,7.5,9.
"Au",-0.5,8.,8.5
"Au",-0.5,8.5,8.
"Ag",-0.5,9.,7.5
"Ag",-0.5,9.5,7.
"Au",-0.5,10.,6.5
"Au",-0.5,10.5,6.
"Ag",-0.5,11.,5.5
"Au",-0.5,11.5,5.
"Au",-0.5,12.,4.5
"Ag",-0.5,12.5,4.
"Ag",-0.5,13.,3.5
"Au",-0.5,13.5,3.
"Au",-0.5,14.,2.5
"Au",-0.5,14.5,2.
"Ag",-0.5,15.,1.5
"Au",-0.5,15.5,1.
"Au",-0.5,16.,0.5
"Au",-0.5,16.5,0.
"Ag",0.,-0.5,16.5
"Au",0.,0.,16.
"Ag",0.,0.5,15.5
"Au",0.,1.,15.
"Au",0.,1.5,14.5
"Au",0.,2.,14.
"Ag",0.,2.5,13.5
"Ag",0.,3.,13.
"Ag",0.,3.5,12.5
"Ag",0.,4.,12.
"Au",0.,4.5,11.5
"Ag",0.,5.,11.
"Ag",0.,5.5,10.5
"Ag",0.,6.,10.
"Ag",0.,6.5,9.5
"Au",0.,7.,9.
"Ag",0.,7.5,8.5
"Ag",0.,8.,8.
"Au",0.,8.5,7.5
"Au",0.,9.,7.
"Au",0.,9.5,6.5
"Au",0.,10.,6.
"Ag",0.,10.5,5.5
"Au",0.,11.,5.
"Ag",0.,11.5,4.5
"Au",0.,12.,4.
"Au",0.,12.5,3.5
"Au",0.,13.,3.
"Au",0.,13.5,2.5
"Au",0.,14.,2.
"Au",0.,14.5,1.5
"Ag",0.,15.,1.
"Au",0.,15.5,0.5
"Au",0.,16.,0.
"Au",0.,16.5,-0.5
"Ag",0.5,-0.5,16.
"Au",0.5,0.,15.5
"Ag",0.5,0.5,15.
"Ag",0.5,1.,14.5
"Au",0.5,1.5,14.
"Ag",0.5,2.,13.5
"Au",0.5,2.5,13.
"Au",0.5,3.,12.5
"Au",0.5,3.5,12.
"Ag",0.5,4.,11.5
"Ag",0.5,4.5,11.
"Au",0.5,5.,10.5
"Ag",0.5,5.5,10.
"Au",0.5,6.,9.5
"Ag",0.5,6.5,9.
"Au",0.5,7.,8.5
"Ag",0.5,7.5,8.
"Ag",0.5,8.,7.5
"Ag",0.5,8.5,7.
